date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:11:08	226/226	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:11:09%20GMT	http://www.sunnyshutter.ca/images/client-arrow-next.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/images/client-arrow-next.png	(from http://www.sunnyshutter.ca/css/owl.carousel.css?ver=5.1.1)
23:11:17	532971/532971	UR-M--	200	added ('Partial%20Content')	image/png	etag:%22821eb-59e68f878b180%22	http://www.sunnyshutter.ca/images/avatar_3.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/images/avatar_3.png	(from http://www.sunnyshutter.ca/)
23:11:18	96809/96809	---M--	200	added ('OK')	image/jpeg	etag:%2217a29-59e68f887f3c0%22	http://www.sunnyshutter.ca/web_contents/collections/custom/footer.jpg	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/web_contents/collections/custom/footer.jpg	(from http://www.sunnyshutter.ca/web_contents/collections/custom/style.css)
23:12:42	228/228	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:12:43%20GMT	http://www.sunnyshutter.ca/images/gf-creditcard-icons.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/images/gf-creditcard-icons.101.delayed	(from http://www.sunnyshutter.ca/css/formsmain.min.css?ver=2.4.6)
23:12:43	219/219	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:12:44%20GMT	http://www.sunnyshutter.ca/css/chosen-sprite.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/chosen-sprite.png	(from http://www.sunnyshutter.ca/css/formsmain.min.css?ver=2.4.6)
23:12:43	222/222	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2021%20Feb%202020%2004:12:44%20GMT	http://www.sunnyshutter.ca/css/chosen-sprite@2x.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/css/chosen-sprite@2x.png	(from http://www.sunnyshutter.ca/css/formsmain.min.css?ver=2.4.6)
23:12:44	7006/7006	---M--	200	added ('OK')	image/png	etag:%2257d97c08-1b5e%22	http://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_444444_256x240.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_444444_256x240.png	(from http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
23:12:45	7001/7001	---M--	200	added ('OK')	image/png	etag:%2257d97c08-1b59%22	http://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_555555_256x240.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_555555_256x240.png	(from http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
23:12:45	6313/6313	---M--	200	added ('OK')	image/png	etag:%2257d97c08-18a9%22	http://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_ffffff_256x240.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_ffffff_256x240.png	(from http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
23:12:46	4632/4632	---M--	200	added ('OK')	image/png	etag:%2257d97c08-1218%22	http://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_777620_256x240.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_777620_256x240.png	(from http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
23:12:46	4632/4632	---M--	200	added ('OK')	image/png	etag:%2257d97c08-1218%22	http://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_cc0000_256x240.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_cc0000_256x240.png	(from http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
23:12:46	0/-1	---M--	500	error ('')			http://www.sunnyshutter.ca/scripts/xmlrpc.php?rsd	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/scripts/xmlrpc0db0.html	(from http://www.sunnyshutter.ca/)
23:12:47	7013/7013	---M--	200	added ('OK')	image/png	etag:%2257d97c08-1b65%22	http://code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_777777_256x240.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/code.jquery.com/ui/1.12.1/themes/base/images/ui-icons_777777_256x240.png	(from http://code.jquery.com/ui/1.12.1/themes/base/jquery-ui.css)
23:12:58	1145283/1145283	UR-M--	200	added ('Partial%20Content')	image/png	etag:%221179c3-59ed2db5a4400%22	http://www.sunnyshutter.ca/images/IMG_2_1024_683.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/images/IMG_2_1024_683.png	(from http://www.sunnyshutter.ca/web_contents/about/)
23:13:05	707308/707308	UR-M--	200	added ('Partial%20Content')	image/png	etag:%22acaec-59ed2a8457bc0%22	http://www.sunnyshutter.ca/images/IMG_3.png	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/images/IMG_3.png	(from http://www.sunnyshutter.ca/web_contents/about/)
23:13:05	0/-1	---M--	500	error ('')			http://www.sunnyshutter.ca/scripts/admin-ajax.php	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/scripts/admin-ajax.html	(from http://www.sunnyshutter.ca/web_contents/estimate/)
23:13:05	0/-1	---M--	500	error ('')			http://www.sunnyshutter.ca/scripts/admin-ajax.php	C:/Users/leeyu/OneDrive%20-%20University%20of%20Toronto/Projects/SunnyShutter/Sunny_web/www.sunnyshutter.ca/scripts/admin-ajax.html	(from http://www.sunnyshutter.ca/web_contents/estimate/)
